benchmarks-out/games_snake.rkt;effect:0;t;;;
benchmarks-out/games_snake.rkt;effect:1;t;;;
benchmarks-out/games_snake.rkt;effect:2;t;;;
benchmarks-out/games_snake.rkt;effect:3;t;;;
benchmarks-out/games_snake.rkt;effect:4;t;;;
benchmarks-out/games_snake.rkt;effect:5;t;;;
benchmarks-out/games_snake.rkt;local:0;t;;;
benchmarks-out/games_snake.rkt;local:1;t;;;
benchmarks-out/games_snake.rkt;local:2;t;;;
benchmarks-out/games_snake.rkt;local:3;t;;;
benchmarks-out/games_snake.rkt;local:4;t;;;
benchmarks-out/games_snake.rkt;local:5;t;;;
benchmarks-out/games_tetris.rkt;effect:0;t;;;
benchmarks-out/games_tetris.rkt;effect:1;t;;;
benchmarks-out/games_tetris.rkt;effect:2;t;;;
benchmarks-out/games_tetris.rkt;effect:3;t;;;
benchmarks-out/games_tetris.rkt;effect:4;t;;;
benchmarks-out/games_tetris.rkt;effect:5;t;;;
benchmarks-out/games_tetris.rkt;local:0;t;;;
benchmarks-out/games_tetris.rkt;local:1;t;;;
benchmarks-out/games_tetris.rkt;local:2;t;;;
benchmarks-out/games_tetris.rkt;local:3;t;;;
benchmarks-out/games_tetris.rkt;local:4;t;;;
benchmarks-out/games_tetris.rkt;local:5;t;;;
benchmarks-out/mochi_sum.rkt:0;effect:3;116895000;0;54
benchmarks-out/mochi_sum.rkt:1;effect:3;9116621000;0;54
benchmarks-out/mochi_sum.rkt:2;effect:3;117656000;0;54
benchmarks-out/mochi_sum.rkt:3;effect:3;118988000;0;54
benchmarks-out/mochi_sum.rkt:4;effect:3;119014000;0;54
benchmarks-out/mochi_sum.rkt:5;effect:3;122106000;0;54
benchmarks-out/mochi_sum.rkt:6;effect:3;119962000;0;54
benchmarks-out/mochi_sum.rkt:7;effect:3;118898000;0;54
benchmarks-out/mochi_sum.rkt:8;effect:3;121071000;0;54
benchmarks-out/mochi_sum.rkt:9;effect:3;9123180000;0;54
benchmarks-out/mochi_sum.rkt:10;effect:3;119243000;0;54
benchmarks-out/mochi_sum.rkt:11;effect:3;119291000;0;54
benchmarks-out/mochi_sum.rkt:12;effect:3;119852000;0;54
benchmarks-out/mochi_sum.rkt:13;effect:3;117699000;0;54
benchmarks-out/mochi_sum.rkt:14;effect:3;116149000;0;54
benchmarks-out/mochi_sum.rkt:15;effect:3;121126000;0;54
benchmarks-out/mochi_sum.rkt:16;effect:3;117987000;0;54
benchmarks-out/mochi_sum.rkt:17;effect:3;121937000;0;54
benchmarks-out/mochi_sum.rkt:18;effect:3;9118787000;0;54
benchmarks-out/mochi_sum.rkt:19;effect:3;124632000;0;54
benchmarks-out/mochi_sum.rkt:20;effect:3;120912000;0;54
benchmarks-out/mochi_sum.rkt:0;effect:4;120132000;0;54
benchmarks-out/mochi_sum.rkt:1;effect:4;121327000;0;54
benchmarks-out/mochi_sum.rkt:2;effect:4;120373000;0;54
benchmarks-out/mochi_sum.rkt:3;effect:4;117576000;0;54
benchmarks-out/mochi_sum.rkt:4;effect:4;119235000;0;54
benchmarks-out/mochi_sum.rkt:5;effect:4;9121976000;0;54
benchmarks-out/mochi_sum.rkt:6;effect:4;121125000;0;54
benchmarks-out/mochi_sum.rkt:7;effect:4;117754000;0;54
benchmarks-out/mochi_sum.rkt:8;effect:4;115780000;0;54
benchmarks-out/mochi_sum.rkt:9;effect:4;117033000;0;54
benchmarks-out/mochi_sum.rkt:10;effect:4;115381000;0;54
benchmarks-out/mochi_sum.rkt:11;effect:4;117879000;0;54
benchmarks-out/mochi_sum.rkt:12;effect:4;118097000;0;54
benchmarks-out/mochi_sum.rkt:13;effect:4;9121242000;0;54
benchmarks-out/mochi_sum.rkt:14;effect:4;120523000;0;54
benchmarks-out/mochi_sum.rkt:15;effect:4;122188000;0;54
benchmarks-out/mochi_sum.rkt:16;effect:4;120442000;0;54
benchmarks-out/mochi_sum.rkt:17;effect:4;119749000;0;54
benchmarks-out/mochi_sum.rkt:18;effect:4;122004000;0;54
benchmarks-out/mochi_sum.rkt:19;effect:4;120989000;0;54
benchmarks-out/mochi_sum.rkt:20;effect:4;118995000;0;54
benchmarks-out/mochi_sum.rkt:0;effect:5;119034000;0;54
benchmarks-out/mochi_sum.rkt:1;effect:5;9117832000;0;54
benchmarks-out/mochi_sum.rkt:2;effect:5;118330000;0;54
benchmarks-out/mochi_sum.rkt:3;effect:5;117151000;0;54
benchmarks-out/mochi_sum.rkt:4;effect:5;116699000;0;54
benchmarks-out/mochi_sum.rkt:5;effect:5;117646000;0;54
benchmarks-out/mochi_sum.rkt:6;effect:5;121358000;0;54
benchmarks-out/mochi_sum.rkt:7;effect:5;118768000;0;54
benchmarks-out/mochi_sum.rkt:8;effect:5;118962000;0;54
benchmarks-out/mochi_sum.rkt:9;effect:5;9121887000;0;54
benchmarks-out/mochi_sum.rkt:10;effect:5;120125000;0;54
benchmarks-out/mochi_sum.rkt:11;effect:5;122961000;0;54
benchmarks-out/mochi_sum.rkt:12;effect:5;121809000;0;54
benchmarks-out/mochi_sum.rkt:13;effect:5;121226000;0;54
benchmarks-out/mochi_sum.rkt:14;effect:5;121968000;0;54
benchmarks-out/mochi_sum.rkt:15;effect:5;121477000;0;54
benchmarks-out/mochi_sum.rkt:16;effect:5;117291000;0;54
benchmarks-out/mochi_sum.rkt:17;effect:5;9116594000;0;54
benchmarks-out/mochi_sum.rkt:18;effect:5;117023000;0;54
benchmarks-out/mochi_sum.rkt:19;effect:5;288949000;0;54
benchmarks-out/mochi_sum.rkt:20;effect:5;124006000;0;54
benchmarks-out/mochi_sum.rkt:0;local:0;81762000;0;55
benchmarks-out/mochi_sum.rkt:1;local:0;80858000;0;55
benchmarks-out/mochi_sum.rkt:2;local:0;83404000;0;55
benchmarks-out/mochi_sum.rkt:3;local:0;83071000;0;55
benchmarks-out/mochi_sum.rkt:4;local:0;82215000;0;55
benchmarks-out/mochi_sum.rkt:5;local:0;9085078000;0;55
benchmarks-out/mochi_sum.rkt:6;local:0;82530000;0;55
benchmarks-out/mochi_sum.rkt:7;local:0;82040000;0;55
benchmarks-out/mochi_sum.rkt:8;local:0;80973000;0;55
benchmarks-out/mochi_sum.rkt:9;local:0;82976000;0;55
benchmarks-out/mochi_sum.rkt:10;local:0;81696000;0;55
benchmarks-out/mochi_sum.rkt:11;local:0;81417000;0;55
benchmarks-out/mochi_sum.rkt:12;local:0;84014000;0;55
benchmarks-out/mochi_sum.rkt:13;local:0;82145000;0;55
benchmarks-out/mochi_sum.rkt:14;local:0;82667000;0;55
benchmarks-out/mochi_sum.rkt:15;local:0;80844000;0;55
benchmarks-out/mochi_sum.rkt:16;local:0;80054000;0;55
benchmarks-out/mochi_sum.rkt:17;local:0;9082214000;0;55
benchmarks-out/mochi_sum.rkt:18;local:0;80508000;0;55
benchmarks-out/mochi_sum.rkt:19;local:0;83242000;0;55
benchmarks-out/mochi_sum.rkt:20;local:0;83913000;0;55
benchmarks-out/mochi_sum.rkt:0;local:1;82391000;0;55
benchmarks-out/mochi_sum.rkt:1;local:1;80047000;0;55
benchmarks-out/mochi_sum.rkt:2;local:1;81193000;0;55
benchmarks-out/mochi_sum.rkt:3;local:1;84768000;0;55
benchmarks-out/mochi_sum.rkt:4;local:1;81293000;0;55
benchmarks-out/mochi_sum.rkt:5;local:1;84960000;0;55
benchmarks-out/mochi_sum.rkt:6;local:1;84445000;0;55
benchmarks-out/mochi_sum.rkt:7;local:1;82114000;0;55
benchmarks-out/mochi_sum.rkt:8;local:1;9082564000;0;55
benchmarks-out/mochi_sum.rkt:9;local:1;81045000;0;55
benchmarks-out/mochi_sum.rkt:10;local:1;82349000;0;55
benchmarks-out/mochi_sum.rkt:11;local:1;83293000;0;55
benchmarks-out/mochi_sum.rkt:12;local:1;84706000;0;55
benchmarks-out/mochi_sum.rkt:13;local:1;83486000;0;55
benchmarks-out/mochi_sum.rkt:14;local:1;81976000;0;55
benchmarks-out/mochi_sum.rkt:15;local:1;82470000;0;55
benchmarks-out/mochi_sum.rkt:16;local:1;80590000;0;55
benchmarks-out/mochi_sum.rkt:17;local:1;80429000;0;55
benchmarks-out/mochi_sum.rkt:18;local:1;81350000;0;55
benchmarks-out/mochi_sum.rkt:19;local:1;80808000;0;55
benchmarks-out/mochi_sum.rkt:20;local:1;83496000;0;55
benchmarks-out/mochi_sum.rkt:0;local:2;9082782000;0;55
benchmarks-out/mochi_sum.rkt:1;local:2;82842000;0;55
benchmarks-out/mochi_sum.rkt:2;local:2;80682000;0;55
benchmarks-out/mochi_sum.rkt:3;local:2;82368000;0;55
benchmarks-out/mochi_sum.rkt:4;local:2;81999000;0;55
benchmarks-out/mochi_sum.rkt:5;local:2;83548000;0;55
benchmarks-out/mochi_sum.rkt:6;local:2;81344000;0;55
benchmarks-out/mochi_sum.rkt:7;local:2;83064000;0;55
benchmarks-out/mochi_sum.rkt:8;local:2;83878000;0;55
benchmarks-out/mochi_sum.rkt:9;local:2;87158000;0;55
benchmarks-out/mochi_sum.rkt:10;local:2;83940000;0;55
benchmarks-out/mochi_sum.rkt:11;local:2;83199000;0;55
benchmarks-out/mochi_sum.rkt:12;local:2;9082872000;0;55
benchmarks-out/mochi_sum.rkt:13;local:2;83906000;0;55
benchmarks-out/mochi_sum.rkt:14;local:2;85107000;0;55
benchmarks-out/mochi_sum.rkt:15;local:2;83101000;0;55
benchmarks-out/mochi_sum.rkt:16;local:2;82449000;0;55
benchmarks-out/mochi_sum.rkt:17;local:2;79422000;0;55
benchmarks-out/mochi_sum.rkt:18;local:2;81899000;0;55
benchmarks-out/mochi_sum.rkt:19;local:2;81470000;0;55
benchmarks-out/mochi_sum.rkt:20;local:2;83472000;0;55
benchmarks-out/mochi_sum.rkt:0;local:3;82617000;0;55
benchmarks-out/mochi_sum.rkt:1;local:3;84562000;0;55
benchmarks-out/mochi_sum.rkt:2;local:3;82636000;0;55
benchmarks-out/mochi_sum.rkt:3;local:3;9082685000;0;55
benchmarks-out/mochi_sum.rkt:4;local:3;81902000;0;55
benchmarks-out/mochi_sum.rkt:5;local:3;82439000;0;55
benchmarks-out/mochi_sum.rkt:6;local:3;83702000;0;55
benchmarks-out/mochi_sum.rkt:7;local:3;82567000;0;55
benchmarks-out/mochi_sum.rkt:8;local:3;82520000;0;55
benchmarks-out/mochi_sum.rkt:9;local:3;81123000;0;55
benchmarks-out/mochi_sum.rkt:10;local:3;83133000;0;55
benchmarks-out/mochi_sum.rkt:11;local:3;84172000;0;55
benchmarks-out/mochi_sum.rkt:12;local:3;84217000;0;55
benchmarks-out/mochi_sum.rkt:13;local:3;83706000;0;55
benchmarks-out/mochi_sum.rkt:14;local:3;83131000;0;55
benchmarks-out/mochi_sum.rkt:15;local:3;9081836000;0;55
benchmarks-out/mochi_sum.rkt:16;local:3;81423000;0;55
benchmarks-out/mochi_sum.rkt:17;local:3;80820000;0;55
benchmarks-out/mochi_sum.rkt:18;local:3;81863000;0;55
benchmarks-out/mochi_sum.rkt:19;local:3;81721000;0;55
benchmarks-out/mochi_sum.rkt:20;local:3;82531000;0;55
benchmarks-out/mochi_sum.rkt:0;local:4;86799000;0;55
benchmarks-out/mochi_sum.rkt:1;local:4;82490000;0;55
benchmarks-out/mochi_sum.rkt:2;local:4;85481000;0;55
benchmarks-out/mochi_sum.rkt:3;local:4;81909000;0;55
benchmarks-out/mochi_sum.rkt:4;local:4;82740000;0;55
benchmarks-out/mochi_sum.rkt:5;local:4;82450000;0;55
benchmarks-out/mochi_sum.rkt:6;local:4;9083458000;0;55
benchmarks-out/mochi_sum.rkt:7;local:4;82319000;0;55
benchmarks-out/mochi_sum.rkt:8;local:4;81994000;0;55
benchmarks-out/mochi_sum.rkt:9;local:4;83869000;0;55
benchmarks-out/mochi_sum.rkt:10;local:4;83737000;0;55
benchmarks-out/mochi_sum.rkt:11;local:4;83489000;0;55
benchmarks-out/mochi_sum.rkt:12;local:4;82894000;0;55
benchmarks-out/mochi_sum.rkt:13;local:4;82690000;0;55
benchmarks-out/mochi_sum.rkt:14;local:4;86061000;0;55
benchmarks-out/mochi_sum.rkt:15;local:4;84857000;0;55
benchmarks-out/mochi_sum.rkt:16;local:4;83793000;0;55
benchmarks-out/mochi_sum.rkt:17;local:4;81399000;0;55
benchmarks-out/mochi_sum.rkt:18;local:4;9083025000;0;55
benchmarks-out/mochi_sum.rkt:19;local:4;81676000;0;55
benchmarks-out/mochi_sum.rkt:20;local:4;80651000;0;55
benchmarks-out/mochi_sum.rkt:0;local:5;81997000;0;55
benchmarks-out/mochi_sum.rkt:1;local:5;80687000;0;55
benchmarks-out/mochi_sum.rkt:2;local:5;82981000;0;55
benchmarks-out/mochi_sum.rkt:3;local:5;83196000;0;55
benchmarks-out/mochi_sum.rkt:4;local:5;83719000;0;55
benchmarks-out/mochi_sum.rkt:5;local:5;83519000;0;55
benchmarks-out/mochi_sum.rkt:6;local:5;85650000;0;55
benchmarks-out/mochi_sum.rkt:7;local:5;84285000;0;55
benchmarks-out/mochi_sum.rkt:8;local:5;81724000;0;55
benchmarks-out/mochi_sum.rkt:9;local:5;9083257000;0;55
benchmarks-out/mochi_sum.rkt:10;local:5;84007000;0;55
benchmarks-out/mochi_sum.rkt:11;local:5;84623000;0;55
benchmarks-out/mochi_sum.rkt:12;local:5;83135000;0;55
benchmarks-out/mochi_sum.rkt:13;local:5;82843000;0;55
benchmarks-out/mochi_sum.rkt:14;local:5;84570000;0;55
benchmarks-out/mochi_sum.rkt:15;local:5;83307000;0;55
benchmarks-out/mochi_sum.rkt:16;local:5;82634000;0;55
benchmarks-out/mochi_sum.rkt:17;local:5;81483000;0;55
benchmarks-out/mochi_sum.rkt:18;local:5;83134000;0;55
benchmarks-out/mochi_sum.rkt:19;local:5;82539000;0;55
benchmarks-out/mochi_sum.rkt:20;local:5;82761000;0;55
benchmarks-out/softy_tak.rkt;effect:0;t;;;
benchmarks-out/softy_tak.rkt;effect:1;t;;;
benchmarks-out/softy_tak.rkt;effect:2;t;;;
benchmarks-out/softy_tak.rkt;effect:3;t;;;
benchmarks-out/softy_tak.rkt;effect:4;t;;;
benchmarks-out/softy_tak.rkt;effect:5;t;;;
benchmarks-out/softy_tak.rkt;local:0;t;;;
benchmarks-out/softy_tak.rkt;local:1;t;;;
benchmarks-out/softy_tak.rkt;local:2;t;;;
benchmarks-out/softy_tak.rkt;local:3;t;;;
benchmarks-out/softy_tak.rkt;local:4;t;;;
benchmarks-out/softy_tak.rkt;local:5;t;;;
